Measurement time:; 4/10/2017 15:17:31
Radiation device:; Synergy Accelerator
Energy:; 6 MV 
Controller:; CCU
Measurement device:; Blue Phantom 2  (48*48*41)
Field detector:; CC 13 SN 14317
Reference detector:; CC 13 SN 14316
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 100 x 100 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Beam
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0,0; 0,0; 146,8; 55,12; 163674,7; 52,69
0,0; 0,0; 145,6; 55,53; 164904,7; 53,05
0,0; 0,0; 144,4; 55,84; 165812,9; 53,11
0,0; 0,0; 143,2; 56,41; 167508,8; 53,54
0,0; 0,0; 142,0; 56,60; 168069,4; 53,88
0,0; 0,0; 140,8; 56,90; 168982,9; 54,14
0,0; 0,0; 139,6; 57,26; 170030,4; 54,56
0,0; 0,0; 138,4; 57,79; 171604,8; 55,00
0,0; 0,0; 137,2; 58,08; 172490,1; 55,38
0,0; 0,0; 136,0; 58,63; 174107,3; 55,68
0,0; 0,0; 134,7; 58,69; 174291,1; 56,04
0,0; 0,0; 133,5; 59,35; 176235,9; 56,36
0,0; 0,0; 132,4; 59,46; 176567,9; 56,69
0,0; 0,0; 131,1; 59,92; 177949,1; 57,18
0,0; 0,0; 129,9; 60,52; 179722,0; 57,49
0,0; 0,0; 128,7; 60,44; 179496,0; 57,86
0,0; 0,0; 127,5; 61,02; 181217,6; 58,20
0,0; 0,0; 126,3; 61,68; 183172,8; 58,67
0,0; 0,0; 125,1; 61,91; 183837,5; 59,16
0,0; 0,0; 123,9; 62,23; 184789,1; 59,50
0,0; 0,0; 122,7; 62,71; 186231,2; 59,69
0,0; 0,0; 121,5; 62,98; 187013,4; 60,24
0,0; 0,0; 120,3; 63,44; 188408,7; 60,51
0,0; 0,0; 119,1; 63,82; 189518,9; 60,90
0,0; 0,0; 117,9; 64,14; 190470,6; 61,19
0,0; 0,0; 116,7; 64,55; 191682,5; 61,70
0,0; 0,0; 115,5; 65,07; 193224,0; 62,08
0,0; 0,0; 114,3; 65,47; 194425,1; 62,43
0,0; 0,0; 113,1; 65,79; 195371,1; 62,80
0,0; 0,0; 111,9; 66,42; 197251,9; 63,35
0,0; 0,0; 110,7; 66,75; 198224,4; 63,63
0,0; 0,0; 109,5; 67,22; 199617,7; 64,00
0,0; 0,0; 108,3; 67,54; 200562,2; 64,36
0,0; 0,0; 107,1; 67,95; 201787,3; 64,91
0,0; 0,0; 105,9; 68,81; 204343,2; 65,21
0,0; 0,0; 104,7; 68,80; 204308,6; 65,83
0,0; 0,0; 103,4; 69,38; 206027,5; 66,30
0,0; 0,0; 102,2; 69,55; 206525,5; 66,61
0,0; 0,0; 101,0; 70,37; 208985,3; 67,14
0,0; 0,0; 99,8; 70,62; 209724,3; 67,43
0,0; 0,0; 98,6; 71,06; 211030,9; 67,79
0,0; 0,0; 97,4; 71,38; 211974,5; 68,17
0,0; 0,0; 96,2; 72,15; 214257,9; 68,59
0,0; 0,0; 95,0; 72,22; 214466,2; 69,14
0,0; 0,0; 93,8; 72,97; 216689,0; 69,45
0,0; 0,0; 92,6; 73,14; 217205,9; 69,91
0,0; 0,0; 91,4; 73,81; 219197,4; 70,37
0,0; 0,0; 90,2; 74,30; 220634,5; 70,90
0,0; 0,0; 89,0; 74,69; 221789,9; 71,30
0,0; 0,0; 87,8; 75,23; 223401,7; 71,69
0,0; 0,0; 86,6; 75,80; 225094,1; 72,23
0,0; 0,0; 85,4; 75,87; 225311,6; 72,78
0,0; 0,0; 84,2; 76,67; 227684,5; 73,08
0,0; 0,0; 83,0; 77,14; 229088,3; 73,67
0,0; 0,0; 81,8; 77,64; 230555,2; 74,15
0,0; 0,0; 80,6; 78,12; 231980,8; 74,58
0,0; 0,0; 79,4; 78,70; 233712,6; 75,01
0,0; 0,0; 78,2; 79,04; 234718,4; 75,39
0,0; 0,0; 76,9; 79,62; 236433,5; 75,81
0,0; 0,0; 75,7; 79,87; 237198,5; 76,20
0,0; 0,0; 74,5; 80,77; 239860,7; 76,84
0,0; 0,0; 73,3; 80,77; 239860,2; 77,45
0,0; 0,0; 72,1; 81,56; 242191,0; 77,68
0,0; 0,0; 70,9; 82,00; 243502,7; 78,21
0,0; 0,0; 69,7; 82,61; 245330,8; 78,67
0,0; 0,0; 68,5; 83,07; 246677,2; 79,05
0,0; 0,0; 67,3; 83,49; 247941,4; 79,80
0,0; 0,0; 66,1; 84,01; 249484,2; 80,02
0,0; 0,0; 64,9; 84,47; 250844,5; 80,48
0,0; 0,0; 63,7; 85,01; 252450,6; 80,87
0,0; 0,0; 62,5; 85,52; 253951,2; 81,72
0,0; 0,0; 61,3; 85,98; 255341,5; 81,99
0,0; 0,0; 60,1; 86,46; 256743,1; 82,53
0,0; 0,0; 58,8; 87,36; 259423,9; 83,08
0,0; 0,0; 57,6; 87,76; 260628,3; 83,41
0,0; 0,0; 56,4; 88,47; 262710,8; 83,94
0,0; 0,0; 55,2; 88,73; 263493,1; 84,41
0,0; 0,0; 54,0; 89,09; 264578,6; 85,00
0,0; 0,0; 52,8; 89,82; 266720,6; 85,46
0,0; 0,0; 51,6; 90,21; 267887,0; 86,08
0,0; 0,0; 50,4; 90,82; 269706,3; 86,39
0,0; 0,0; 49,2; 90,84; 269770,1; 87,09
0,0; 0,0; 48,0; 91,99; 273184,5; 87,47
0,0; 0,0; 46,8; 92,07; 273425,4; 87,99
0,0; 0,0; 45,6; 92,93; 275961,7; 88,55
0,0; 0,0; 44,3; 93,20; 276774,4; 89,10
0,0; 0,0; 43,2; 94,33; 280122,3; 89,52
0,0; 0,0; 41,9; 94,23; 279815,3; 90,22
0,0; 0,0; 40,7; 95,11; 282445,2; 90,50
0,0; 0,0; 39,8; 95,39; 283266,9; 90,96
0,0; 0,0; 38,6; 95,90; 284782,4; 91,28
0,0; 0,0; 37,4; 96,29; 285931,9; 91,87
