Measurement time:; 13/8/2024 16:05:44
Radiation device:; Platform Accelerator
Energy:; 6 MeV 
Controller:; CCU
Measurement device:; Blue Phantom 2  (48*48*41)
Field detector:; CC 13 SN 14317
Reference detector:; CC 13 SN 14316
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 60 x 60 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Crossline
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
27,6; 0,0; 13,2; 70,94; 223765,9; 69,29
26,6; 0,0; 13,2; 76,00; 239724,4; 73,79
25,7; 0,0; 13,2; 79,87; 251926,4; 77,75
24,6; 0,0; 13,2; 83,76; 264210,1; 81,49
23,7; 0,0; 13,2; 86,98; 274351,6; 84,23
22,7; 0,0; 13,2; 89,13; 281136,3; 86,96
21,6; 0,0; 13,2; 92,07; 290394,2; 89,08
20,7; 0,0; 13,2; 93,60; 295246,1; 90,87
19,7; 0,0; 13,2; 94,12; 296860,6; 92,35
18,6; 0,0; 13,2; 97,00; 305942,1; 93,71
17,7; 0,0; 13,2; 98,03; 309198,5; 94,83
16,6; 0,0; 13,2; 98,53; 310797,6; 95,66
15,6; 0,0; 13,2; 98,78; 311575,9; 96,32
14,7; 0,0; 13,2; 100,32; 316430,5; 97,24
13,6; 0,0; 13,2; 101,04; 318690,4; 97,50
12,6; 0,0; 13,2; 100,06; 315616,7; 98,12
11,6; 0,0; 13,2; 101,86; 321289,7; 98,46
10,6; 0,0; 13,2; 101,42; 319902,4; 98,80
9,6; 0,0; 13,2; 101,80; 321106,0; 99,25
8,6; 0,0; 13,2; 102,72; 323995,1; 99,24
7,6; 0,0; 13,2; 102,41; 323009,7; 99,51
6,6; 0,0; 13,2; 102,10; 322053,1; 99,72
5,6; 0,0; 13,2; 102,52; 323362,7; 99,76
4,6; 0,0; 13,2; 102,86; 324426,0; 100,01
3,6; 0,0; 13,2; 102,99; 324865,4; 99,93
2,6; 0,0; 13,2; 102,60; 323625,4; 100,12
1,6; 0,0; 13,2; 103,38; 326088,3; 100,09
0,6; 0,0; 13,2; 102,47; 323208,5; 99,97
-0,4; 0,0; 13,2; 103,57; 326666,4; 100,02
-1,4; 0,0; 13,2; 102,18; 322300,7; 100,08
-2,4; 0,0; 13,2; 103,47; 326360,3; 100,06
-3,4; 0,0; 13,2; 102,40; 322999,5; 100,10
-4,4; 0,0; 13,2; 103,00; 324893,8; 99,90
-5,4; 0,0; 13,2; 103,04; 325018,4; 99,95
-6,4; 0,0; 13,2; 102,77; 324148,9; 99,68
-7,3; 0,0; 13,2; 102,34; 322802,8; 99,40
-8,4; 0,0; 13,2; 101,44; 319968,1; 99,42
-9,4; 0,0; 13,2; 102,71; 323981,5; 99,01
-10,4; 0,0; 13,2; 101,33; 319614,7; 98,89
-11,4; 0,0; 13,2; 100,53; 317105,5; 98,45
-12,4; 0,0; 13,2; 101,65; 320629,7; 98,16
-13,4; 0,0; 13,2; 99,87; 315024,1; 97,73
-14,4; 0,0; 13,2; 100,55; 317161,6; 97,04
-15,4; 0,0; 13,2; 98,70; 311326,2; 96,56
-16,4; 0,0; 13,2; 98,42; 310432,6; 95,78
-17,4; 0,0; 13,2; 97,86; 308665,8; 94,90
-18,4; 0,0; 13,2; 97,11; 306307,9; 93,88
-19,4; 0,0; 13,2; 95,33; 300702,5; 92,58
-20,4; 0,0; 13,2; 93,63; 295322,9; 91,18
-21,4; 0,0; 13,2; 91,65; 289070,3; 89,26
-22,4; 0,0; 13,2; 90,16; 284392,5; 87,47
-23,4; 0,0; 13,2; 86,27; 272120,8; 84,92
-24,4; 0,0; 13,2; 85,53; 269792,9; 81,88
-25,4; 0,0; 13,2; 80,46; 253795,4; 78,62
-26,4; 0,0; 13,2; 76,86; 242433,2; 74,55
-27,4; 0,0; 13,2; 72,29; 228026,1; 70,11
-28,4; 0,0; 13,2; 67,18; 211897,5; 65,34
-29,5; 0,0; 13,2; 61,19; 193000,8; 59,64
-30,4; 0,0; 13,2; 56,00; 176624,3; 54,14
-31,4; 0,0; 13,2; 49,86; 157282,8; 48,62
-32,4; 0,0; 13,2; 43,99; 138754,6; 42,87
-33,5; 0,0; 13,2; 38,51; 121480,1; 37,47
-34,5; 0,0; 13,2; 33,34; 105161,9; 32,31
-35,5; 0,0; 13,2; 28,47; 89786,1; 27,67
-36,5; 0,0; 13,2; 24,17; 76247,6; 23,47
-37,5; 0,0; 13,2; 20,48; 64590,1; 19,94
-38,5; 0,0; 13,2; 17,10; 53937,9; 16,57
-39,5; 0,0; 13,2; 14,28; 45026,7; 13,90
-40,5; 0,0; 13,2; 11,93; 37634,2; 11,63
-41,5; 0,0; 13,2; 9,86; 31101,5; 9,63
-42,5; 0,0; 13,2; 8,32; 26251,4; 8,06
-43,5; 0,0; 13,2; 6,88; 21703,5; 6,72
-44,5; 0,0; 13,2; 5,79; 18255,0; 5,63
-45,5; 0,0; 13,2; 4,88; 15401,4; 4,72
-46,5; 0,0; 13,2; 4,07; 12848,8; 3,96
-47,5; 0,0; 13,2; 3,45; 10875,4; 3,35
-48,5; 0,0; 13,2; 2,99; 9416,0; 2,91
-49,5; 0,0; 13,2; 2,59; 8158,4; 2,51
-50,5; 0,0; 13,2; 2,25; 7094,3; 2,20
-51,5; 0,0; 13,2; 1,98; 6257,8; 1,92
-52,5; 0,0; 13,2; 1,78; 5620,7; 1,73
-53,5; 0,0; 13,2; 1,58; 4980,1; 1,53
-54,5; 0,0; 13,2; 1,45; 4570,5; 1,41
-55,5; 0,0; 13,2; 1,35; 4249,5; 1,31
-56,5; 0,0; 13,2; 1,26; 3969,4; 1,22
-57,5; 0,0; 13,2; 1,16; 3663,6; 1,12
-58,5; 0,0; 13,2; 1,09; 3433,3; 1,06
-59,5; 0,0; 13,2; 1,04; 3284,2; 1,01
-60,5; 0,0; 13,2; 0,97; 3056,6; 0,95
-61,5; 0,0; 13,2; 0,91; 2879,9; 0,89
-62,5; 0,0; 13,2; 0,86; 2727,4; 0,84
-63,5; 0,0; 13,2; 0,85; 2677,6; 0,82
-64,5; 0,0; 13,2; 0,83; 2621,2; 0,81
-65,5; 0,0; 13,2; 0,79; 2484,6; 0,77
-66,5; 0,0; 13,2; 0,73; 2290,4; 0,71
-67,5; 0,0; 13,2; 0,72; 2265,0; 0,69
-69,2; 0,0; 13,2; 0,69; 2166,8; 0,67


Measurement time:; 13/8/2024 16:08:07
Radiation device:; Platform Accelerator
Energy:; 9 MeV 
Controller:; CCU
Measurement device:; Blue Phantom 2  (48*48*41)
Field detector:; CC 13 SN 14317
Reference detector:; CC 13 SN 14316
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 60 x 60 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Crossline
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0,0; 70,8; 19,9; 1,01; 3186,5; 0,88
0,0; 70,3; 19,9; 0,81; 2564,9; 0,73
0,0; 69,1; 19,9; 0,86; 2708,2; 0,77
0,0; 68,1; 19,9; 0,88; 2783,8; 0,80
0,0; 67,1; 19,9; 0,92; 2887,1; 0,83
0,0; 66,1; 19,9; 1,00; 3162,7; 0,90
0,0; 65,1; 19,9; 1,03; 3260,8; 0,93
0,0; 64,1; 19,9; 1,10; 3462,7; 0,99
0,0; 63,1; 19,9; 1,19; 3741,9; 1,07
0,0; 62,1; 19,9; 1,28; 4021,7; 1,15
0,0; 61,1; 19,9; 1,37; 4316,4; 1,23
0,0; 60,1; 19,9; 1,46; 4619,9; 1,32
0,0; 59,1; 19,9; 1,57; 4954,7; 1,42
0,0; 58,1; 19,9; 1,73; 5446,7; 1,56
0,0; 57,1; 19,9; 1,88; 5923,0; 1,69
0,0; 56,1; 19,9; 2,03; 6408,5; 1,83
0,0; 55,1; 19,9; 2,26; 7137,2; 2,04
0,0; 54,1; 19,9; 2,48; 7809,1; 2,23
0,0; 53,1; 19,9; 2,74; 8654,0; 2,47
0,0; 52,1; 19,9; 3,08; 9714,4; 2,78
0,0; 51,1; 19,9; 3,47; 10938,7; 3,12
0,0; 50,1; 19,9; 3,88; 12240,8; 3,50
0,0; 49,1; 19,9; 4,38; 13812,7; 3,95
0,0; 48,1; 19,9; 5,00; 15760,4; 4,51
0,0; 47,1; 19,9; 5,70; 17965,3; 5,13
0,0; 46,1; 19,9; 6,49; 20471,4; 5,87
0,0; 45,1; 19,9; 7,47; 23561,1; 6,74
0,0; 44,1; 19,9; 8,68; 27364,6; 7,83
0,0; 43,1; 19,9; 9,98; 31470,5; 9,01
0,0; 42,1; 19,9; 11,61; 36615,8; 10,47
0,0; 41,1; 19,9; 13,51; 42605,6; 12,19
0,0; 40,1; 19,9; 15,72; 49568,6; 14,19
0,0; 39,1; 19,9; 18,35; 57876,7; 16,56
0,0; 38,1; 19,9; 21,47; 67706,7; 19,39
0,0; 37,0; 19,9; 25,01; 78874,6; 22,60
0,0; 36,1; 19,9; 29,10; 91794,9; 26,29
0,0; 35,1; 19,9; 33,64; 106113,4; 30,40
0,0; 34,0; 19,9; 38,77; 122290,4; 34,99
0,0; 33,0; 19,9; 44,32; 139808,3; 39,99
0,0; 32,0; 19,9; 50,25; 158503,1; 45,33
0,0; 31,0; 19,9; 56,34; 177709,3; 50,84
0,0; 30,0; 19,9; 62,35; 196653,3; 56,30
0,0; 29,0; 19,9; 68,23; 215223,5; 61,64
0,0; 28,0; 19,9; 74,04; 233528,0; 66,84
0,0; 27,0; 19,9; 79,20; 249803,1; 71,44
0,0; 26,0; 19,9; 83,82; 264396,3; 75,69
0,0; 25,0; 19,9; 88,00; 277565,4; 79,50
0,0; 24,0; 19,9; 91,39; 288254,1; 82,69
0,0; 23,0; 19,9; 94,59; 298358,0; 85,44
0,0; 22,0; 19,9; 97,26; 306790,2; 87,83
0,0; 21,0; 19,9; 99,27; 313108,3; 89,70
0,0; 20,0; 19,9; 101,12; 318940,5; 91,34
0,0; 19,0; 19,9; 102,65; 323766,8; 92,61
0,0; 18,0; 19,9; 103,86; 327591,2; 93,90
0,0; 17,0; 19,9; 104,81; 330581,3; 94,74
0,0; 16,0; 19,9; 105,83; 333809,9; 95,58
0,0; 15,0; 19,9; 106,84; 336980,7; 96,39
0,0; 14,0; 19,9; 107,39; 338739,1; 96,90
0,0; 13,0; 19,9; 107,78; 339971,6; 97,46
0,0; 12,0; 19,9; 108,50; 342237,9; 97,81
0,0; 11,0; 19,9; 108,82; 343226,0; 98,30
0,0; 10,0; 19,9; 109,24; 344562,9; 98,69
0,0; 9,0; 19,9; 109,47; 345279,0; 98,99
0,0; 8,0; 19,9; 109,97; 346867,6; 99,11
0,0; 7,0; 19,9; 109,94; 346776,4; 99,28
0,0; 6,0; 19,9; 110,22; 347639,7; 99,52
0,0; 5,0; 19,9; 110,28; 347839,3; 99,64
0,0; 4,0; 19,9; 110,57; 348772,8; 99,75
0,0; 3,0; 19,9; 110,77; 349403,8; 99,88
0,0; 2,0; 19,9; 110,72; 349234,5; 99,98
0,0; 1,0; 19,9; 110,78; 349416,1; 99,93
0,0; 0,0; 19,9; 110,75; 349314,3; 100,00
0,0; -1,0; 19,9; 110,69; 349145,5; 99,97
0,0; -2,0; 19,9; 110,63; 348941,7; 99,89
0,0; -3,0; 19,9; 110,62; 348918,0; 99,93
0,0; -4,0; 19,9; 110,34; 348048,2; 99,79
0,0; -5,0; 19,9; 110,45; 348368,3; 99,61
0,0; -6,0; 19,9; 110,06; 347163,2; 99,50
0,0; -7,0; 19,9; 109,99; 346915,1; 99,32
0,0; -8,0; 19,9; 109,69; 345970,9; 99,16
0,0; -9,0; 19,9; 109,32; 344810,7; 98,71
0,0; -10,0; 19,9; 109,01; 343828,0; 98,55
0,0; -11,0; 19,9; 108,70; 342872,8; 98,14
0,0; -12,0; 19,9; 108,24; 341413,7; 97,80
0,0; -13,0; 19,9; 107,78; 339959,5; 97,25
0,0; -14,0; 19,9; 107,21; 338145,4; 96,83
0,0; -15,0; 19,9; 106,47; 335838,6; 96,14
0,0; -16,0; 19,9; 105,63; 333183,4; 95,37
0,0; -17,0; 19,9; 104,85; 330715,0; 94,65
0,0; -18,1; 19,9; 103,63; 326874,1; 93,64
0,0; -19,1; 19,9; 102,32; 322733,2; 92,47
0,0; -20,1; 19,9; 100,82; 317997,0; 91,03
0,0; -21,1; 19,9; 98,96; 312154,3; 89,35
0,0; -22,1; 19,9; 96,73; 305119,8; 87,39
0,0; -23,1; 19,9; 94,16; 296983,8; 85,10
0,0; -24,1; 19,9; 91,13; 287452,1; 82,35
0,0; -25,1; 19,9; 87,41; 275706,7; 79,07
0,0; -26,1; 19,9; 83,43; 263148,5; 75,30
0,0; -27,1; 19,9; 78,71; 248254,4; 71,10
0,0; -28,1; 19,9; 73,60; 232140,5; 66,49
0,0; -29,1; 19,9; 67,80; 213852,8; 61,33
0,0; -30,1; 19,9; 61,95; 195396,3; 56,00
0,0; -31,1; 19,9; 55,99; 176597,7; 50,58
0,0; -32,1; 19,9; 49,83; 157158,8; 45,06
0,0; -33,1; 19,9; 44,11; 139115,9; 39,87
0,0; -34,1; 19,9; 38,62; 121810,1; 34,93
0,0; -35,1; 19,9; 33,45; 105502,0; 30,25
0,0; -36,1; 19,9; 28,88; 91079,5; 26,07
0,0; -37,1; 19,9; 24,79; 78182,6; 22,45
0,0; -38,1; 19,9; 21,22; 66919,0; 19,18
0,0; -39,1; 19,9; 18,09; 57046,7; 16,35
0,0; -40,1; 19,9; 15,44; 48695,1; 13,95
0,0; -41,1; 19,9; 13,22; 41693,2; 11,93
0,0; -42,1; 19,9; 11,31; 35658,5; 10,23
0,0; -43,1; 19,9; 9,81; 30943,8; 8,86
0,0; -44,1; 19,9; 8,48; 26760,0; 7,67
0,0; -45,1; 19,9; 7,37; 23244,6; 6,66
0,0; -46,1; 19,9; 6,42; 20252,8; 5,80
0,0; -47,1; 19,9; 5,65; 17812,4; 5,11
0,0; -48,1; 19,9; 4,99; 15732,2; 4,51
0,0; -49,1; 19,9; 4,45; 14035,1; 4,02
0,0; -50,1; 19,9; 3,94; 12439,5; 3,57
0,0; -51,1; 19,9; 3,53; 11142,9; 3,19
0,0; -52,1; 19,9; 3,20; 10083,0; 2,89
0,0; -53,1; 19,9; 2,85; 8975,0; 2,58
0,0; -54,2; 19,9; 2,57; 8092,5; 2,32
0,0; -55,2; 19,9; 2,34; 7374,2; 2,11
0,0; -56,2; 19,9; 2,13; 6713,5; 1,92
0,0; -57,2; 19,9; 1,98; 6236,2; 1,79
0,0; -58,2; 19,9; 1,80; 5686,6; 1,63
0,0; -59,2; 19,9; 1,67; 5282,8; 1,51
0,0; -60,2; 19,9; 1,57; 4942,4; 1,42
